107  1500  4265
107  1500  5999
125  0  100
125  0  140
125  0  197
125  0  278
125  0  391
125  0  550
125  0  774
125  0  1089
125  0  1532
125  0  2155
125  0  3032
125  0  4265
125  0  5999
125  15  100
125  15  140
125  15  197
125  15  278
125  15  391
125  15  550
125  15  774
125  15  1089
125  15  1532
125  15  2155
125  15  3032
125  15  4265
125  15  5999
125  30  100
125  30  140
125  30  197
125  30  278
125  30  391
125  30  550
125  30  774
125  30  1089
125  30  1532
125  30  2155
125  30  3032
125  30  4265
125  30  5999
125  46  100
125  46  140
125  46  197
125  46  278
125  46  391
125  46  550
125  46  774
125  46  1089
125  46  1532
125  46  2155
125  46  3032
125  46  4265
125  46  5999
125  62  100
125  62  140
125  62  197
125  62  278
125  62  391
125  62  550
125  62  774
125  62  1089
125  62  1532
125  62  2155
125  62  3032
125  62  4265
125  62  5999
125  77  100
125  77  140
125  77  197
125  77  278
125  77  391
125  77  550
125  77  774
125  77  1089
125  77  1532
125  77  2155
125  77  3032
125  77  4265
125  77  5999
125  92  100
125  92  140
125  92  197
125  92  278
125  92  391
125  92  550
125  92  774
125  92  1089
125  92  1532
125  92  2155
125  92  3032
125  92  4265
125  92  5999
125  107  100
125  107  140
125  107  197
125  107  278
125  107  391
125  107  550
125  107  774
125  107  1089
125  107  1532
125  107  2155
125  107  3032
125  107  4265
125  107  5999
125  125  100
125  125  140
125  125  197
125  125  278
125  125  391
125  125  550
125  125  774
125  125  1089
125  125  1532
125  125  2155
125  125  3032
125  125  4265
125  125  5999
125  1500  100
125  1500  140
125  1500  197
125  1500  278
125  1500  391
125  1500  550
125  1500  774
125  1500  1089
125  1500  1532
125  1500  2155
125  1500  3032
125  1500  4265
125  1500  5999
146  0  100
146  0  140
146  0  197
146  0  278
146  0  391
146  0  550
146  0  774
146  0  1089
146  0  1532
146  0  2155
146  0  3032
146  0  4265
146  0  5999
146  15  100
146  15  140
146  15  197
146  15  278
146  15  391
146  15  550
146  15  774
146  15  1089
146  15  1532
146  15  2155
146  15  3032
146  15  4265
146  15  5999
146  30  100
146  30  140
146  30  197
146  30  278
146  30  391
146  30  550
146  30  774
146  30  1089
146  30  1532
146  30  2155
146  30  3032
146  30  4265
146  30  5999
146  46  100
146  46  140
146  46  197
146  46  278
146  46  391
146  46  550
146  46  774
146  46  1089
146  46  1532
146  46  2155
146  46  3032
146  46  4265
146  46  5999
146  62  100
146  62  140
146  62  197
146  62  278
146  62  391
146  62  550
146  62  774
146  62  1089
146  62  1532
146  62  2155
146  62  3032
146  62  4265
146  62  5999
146  77  100
146  77  140
146  77  197
146  77  278
146  77  391
146  77  550
146  77  774
146  77  1089
146  77  1532
146  77  2155
146  77  3032
146  77  4265
146  77  5999
146  92  100
146  92  140
146  92  197
146  92  278
146  92  391
146  92  550
146  92  774
146  92  1089
146  92  1532
146  92  2155
146  92  3032
146  92  4265
146  92  5999
146  107  100
146  107  140
146  107  197
146  107  278
146  107  391
146  107  550
146  107  774
146  107  1089
146  107  1532
146  107  2155
146  107  3032
146  107  4265
146  107  5999
146  125  100
146  125  140
146  125  197
146  125  278
146  125  391
146  125  550
146  125  774
146  125  1089
146  125  1532
146  125  2155
146  125  3032
146  125  4265
146  125  5999
146  146  100
146  146  140
146  146  197
146  146  278
146  146  391
146  146  550
146  146  774
146  146  1089
146  146  1532
146  146  2155
146  146  3032
146  146  4265
146  146  5999
146  1500  100
146  1500  140
146  1500  197
146  1500  278
146  1500  391
146  1500  550
146  1500  774
146  1500  1089
146  1500  1532
146  1500  2155
146  1500  3032
146  1500  4265
146  1500  5999
171  0  100
171  0  140
171  0  197
171  0  278
171  0  391
171  0  550
171  0  774
171  0  1089
171  0  1532
171  0  2155
171  0  3032
171  0  4265
171  0  5999
171  15  100
171  15  140
171  15  197
171  15  278
171  15  391
171  15  550
171  15  774
171  15  1089
171  15  1532
171  15  2155
171  15  3032
171  15  4265
171  15  5999
171  30  100
171  30  140
171  30  197
171  30  278
171  30  391
171  30  550
171  30  774
171  30  1089
171  30  1532
171  30  2155
171  30  3032
171  30  4265
171  30  5999
171  46  100
171  46  140
171  46  197
171  46  278
171  46  391
171  46  550
171  46  774
171  46  1089
171  46  1532
171  46  2155
171  46  3032
171  46  4265
171  46  5999
171  62  100
171  62  140
171  62  197
171  62  278
171  62  391
171  62  550
171  62  774
171  62  1089
171  62  1532
171  62  2155
171  62  3032
171  62  4265
171  62  5999
171  77  100
171  77  140
171  77  197
171  77  278
171  77  391
171  77  550
171  77  774
171  77  1089
171  77  1532
171  77  2155
171  77  3032
171  77  4265
171  77  5999
171  92  100
171  92  140
171  92  197
171  92  278
171  92  391
171  92  550
171  92  774
171  92  1089
171  92  1532
171  92  2155
171  92  3032
171  92  4265
171  92  5999
171  107  100
171  107  140
171  107  197
171  107  278
171  107  391
171  107  550
171  107  774
171  107  1089
171  107  1532
171  107  2155
171  107  3032
171  107  4265
171  107  5999
171  125  100
171  125  140
171  125  197
171  125  278
171  125  391
171  125  550
171  125  774
171  125  1089
171  125  1532
171  125  2155
171  125  3032
171  125  4265
171  125  5999
171  146  100
171  146  140
171  146  197
171  146  278
171  146  391
171  146  550
171  146  774
171  146  1089
171  146  1532
171  146  2155
171  146  3032
171  146  4265
171  146  5999
171  171  100
171  171  140
171  171  197
171  171  278
171  171  391
171  171  550
171  171  774
171  171  1089
171  171  1532
171  171  2155
171  171  3032
171  171  4265
171  171  5999
171  1500  100
171  1500  140
171  1500  197
171  1500  278
171  1500  391
171  1500  550
171  1500  774
171  1500  1089
171  1500  1532
171  1500  2155
171  1500  3032
171  1500  4265
171  1500  5999
199  0  100
199  0  140
199  0  197
199  0  278
199  0  391
199  0  550
199  0  774
199  0  1089
199  0  1532
199  0  2155
199  0  3032
199  0  4265
199  0  5999
199  15  100
199  15  140
199  15  197
199  15  278
199  15  391
199  15  550
199  15  774
199  15  1089
199  15  1532
199  15  2155
199  15  3032
199  15  4265
199  15  5999
199  30  100
199  30  140
199  30  197
199  30  278
199  30  391
199  30  550
199  30  774
199  30  1089
199  30  1532
199  30  2155
199  30  3032
199  30  4265
199  30  5999
199  46  100
199  46  140
199  46  197
199  46  278
199  46  391
199  46  550
199  46  774
199  46  1089
199  46  1532
199  46  2155
199  46  3032
199  46  4265
199  46  5999
199  62  100
199  62  140
199  62  197
199  62  278
199  62  391
199  62  550
199  62  774
199  62  1089
199  62  1532
199  62  2155
199  62  3032
199  62  4265
199  62  5999
199  77  100
199  77  140
199  77  197
199  77  278
199  77  391
199  77  550
199  77  774
199  77  1089
199  77  1532
199  77  2155
199  77  3032
199  77  4265
199  77  5999
199  92  100
199  92  140
199  92  197
199  92  278
199  92  391
199  92  550
199  92  774
199  92  1089
199  92  1532
199  92  2155
199  92  3032
199  92  4265
199  92  5999
199  107  100
199  107  140
199  107  197
199  107  278
199  107  391
199  107  550
199  107  774
199  107  1089
199  107  1532
199  107  2155
199  107  3032
199  107  4265
199  107  5999
199  125  100
199  125  140
199  125  197
199  125  278
199  125  391
199  125  550
199  125  774
199  125  1089
199  125  1532
199  125  2155
199  125  3032
199  125  4265
199  125  5999
199  146  100
199  146  140
199  146  197
199  146  278
199  146  391
199  146  550
199  146  774
199  146  1089
199  146  1532
199  146  2155
199  146  3032
199  146  4265
199  146  5999
199  171  100
199  171  140
199  171  197
199  171  278
199  171  391
199  171  550
199  171  774
199  171  1089
199  171  1532
199  171  2155
199  171  3032
199  171  4265
199  171  5999
199  199  100
199  199  140
199  199  197
199  199  278
199  199  391
199  199  550
199  199  774
199  199  1089
199  199  1532
199  199  2155
199  199  3032
199  199  4265
199  199  5999
199  1500  100
199  1500  140
199  1500  197
199  1500  278
199  1500  391
199  1500  550
199  1500  774
199  1500  1089
199  1500  1532
199  1500  2155
199  1500  3032
199  1500  4265
199  1500  5999
233  0  100
233  0  140
233  0  197
233  0  278
233  0  391
233  0  550
233  0  774
233  0  1089
233  0  1532
233  0  2155
233  0  3032
233  0  4265
233  0  5999
233  15  100
233  15  140
233  15  197
233  15  278
233  15  391
233  15  550
233  15  774
233  15  1089
233  15  1532
233  15  2155
233  15  3032
233  15  4265
233  15  5999
233  30  100
233  30  140
233  30  197
233  30  278
233  30  391
233  30  550
233  30  774
233  30  1089
233  30  1532
233  30  2155
233  30  3032
233  30  4265
233  30  5999
233  46  100
233  46  140
233  46  197
233  46  278
233  46  391
233  46  550
233  46  774
233  46  1089
233  46  1532
233  46  2155
233  46  3032
233  46  4265
233  46  5999
233  62  100
233  62  140
233  62  197
233  62  278
233  62  391
233  62  550
233  62  774
233  62  1089
233  62  1532
233  62  2155
233  62  3032
233  62  4265
233  62  5999
233  77  100
233  77  140
233  77  197
233  77  278
233  77  391
233  77  550
233  77  774
233  77  1089
233  77  1532
233  77  2155
233  77  3032
233  77  4265
233  77  5999
233  92  100
233  92  140
233  92  197
233  92  278
233  92  391
233  92  550
233  92  774
233  92  1089
233  92  1532
233  92  2155
233  92  3032
233  92  4265
233  92  5999
233  107  100
233  107  140
233  107  197
233  107  278
233  107  391
233  107  550
233  107  774
233  107  1089
233  107  1532
233  107  2155
233  107  3032
233  107  4265
233  107  5999
233  125  100
233  125  140
233  125  197
233  125  278
233  125  391
233  125  550
233  125  774
233  125  1089
233  125  1532
233  125  2155
233  125  3032
233  125  4265
233  125  5999
233  146  100
233  146  140
233  146  197
233  146  278
233  146  391
233  146  550
233  146  774
233  146  1089
233  146  1532
233  146  2155
233  146  3032
233  146  4265
233  146  5999
233  171  100
233  171  140
233  171  197
233  171  278
233  171  391
233  171  550
233  171  774
233  171  1089
233  171  1532
233  171  2155
233  171  3032
233  171  4265
233  171  5999
233  199  100
233  199  140
233  199  197
233  199  278
233  199  391
233  199  550
233  199  774
233  199  1089
233  199  1532
233  199  2155
233  199  3032
233  199  4265
233  199  5999
233  233  100
233  233  140
233  233  197
233  233  278
233  233  391
233  233  550
233  233  774
233  233  1089
233  233  1532
233  233  2155
233  233  3032
233  233  4265
233  233  5999
233  1500  100
233  1500  140
233  1500  197
233  1500  278
233  1500  391
233  1500  550
233  1500  774
233  1500  1089
233  1500  1532
233  1500  2155
233  1500  3032
233  1500  4265
233  1500  5999
272  0  100
272  0  140
272  0  197
272  0  278
272  0  391
272  0  550
272  0  774
272  0  1089
272  0  1532
272  0  2155
272  0  3032
272  0  4265
272  0  5999
272  15  100
272  15  140
272  15  197
272  15  278
272  15  391
272  15  550
272  15  774
272  15  1089
272  15  1532
272  15  2155
272  15  3032
272  15  4265
272  15  5999
272  30  100
272  30  140
272  30  197
272  30  278
272  30  391
272  30  550
272  30  774
272  30  1089
272  30  1532
272  30  2155
272  30  3032
272  30  4265
272  30  5999
272  46  100
272  46  140
272  46  197
272  46  278
272  46  391
272  46  550
272  46  774
272  46  1089
272  46  1532
272  46  2155
272  46  3032
272  46  4265
272  46  5999
272  62  100
272  62  140
272  62  197
272  62  278
272  62  391
272  62  550
272  62  774
272  62  1089
272  62  1532
272  62  2155
272  62  3032
272  62  4265
272  62  5999
272  77  100
272  77  140
272  77  197
272  77  278
272  77  391
272  77  550
272  77  774
272  77  1089
272  77  1532
272  77  2155
272  77  3032
272  77  4265
272  77  5999
272  92  100
272  92  140
272  92  197
272  92  278
272  92  391
272  92  550
272  92  774
272  92  1089
272  92  1532
272  92  2155
272  92  3032
272  92  4265
272  92  5999
272  107  100
272  107  140
272  107  197
272  107  278
272  107  391
272  107  550
272  107  774
272  107  1089
272  107  1532
272  107  2155
272  107  3032
272  107  4265
272  107  5999
272  125  100
272  125  140
272  125  197
272  125  278
272  125  391
272  125  550
272  125  774
272  125  1089
272  125  1532
272  125  2155
272  125  3032
272  125  4265
272  125  5999
272  146  100
272  146  140
272  146  197
272  146  278
272  146  391
272  146  550
272  146  774
272  146  1089
272  146  1532
272  146  2155
272  146  3032
272  146  4265
272  146  5999
272  171  100
272  171  140
272  171  197
272  171  278
272  171  391
272  171  550
272  171  774
272  171  1089
272  171  1532
272  171  2155
272  171  3032
272  171  4265
272  171  5999
272  199  100
272  199  140
272  199  197
272  199  278
272  199  391
272  199  550
272  199  774
272  199  1089
272  199  1532
272  199  2155
272  199  3032
272  199  4265
272  199  5999
272  233  100
272  233  140
272  233  197
272  233  278
272  233  391
272  233  550
272  233  774
272  233  1089
272  233  1532
272  233  2155
272  233  3032
272  233  4265
272  233  5999
272  272  100
272  272  140
272  272  197
272  272  278
272  272  391
272  272  550
272  272  774
272  272  1089
272  272  1532
272  272  2155
272  272  3032
272  272  4265
272  272  5999
272  1500  100
272  1500  140
272  1500  197
272  1500  278
272  1500  391
272  1500  550
272  1500  774
272  1500  1089
272  1500  1532
272  1500  2155
272  1500  3032
272  1500  4265
272  1500  5999
318  0  100
318  0  140
318  0  197
318  0  278
318  0  391
318  0  550
318  0  774
318  0  1089
318  0  1532
318  0  2155
318  0  3032
318  0  4265
318  0  5999
318  15  100
318  15  140
318  15  197
318  15  278
318  15  391
318  15  550
318  15  774
318  15  1089
318  15  1532
318  15  2155
318  15  3032
318  15  4265
318  15  5999
318  30  100
318  30  140
318  30  197
318  30  278
318  30  391
318  30  550
318  30  774
318  30  1089
318  30  1532
318  30  2155
318  30  3032
318  30  4265
318  30  5999
318  46  100
318  46  140
318  46  197
318  46  278
318  46  391
318  46  550
318  46  774
318  46  1089
318  46  1532
318  46  2155
318  46  3032
318  46  4265
318  46  5999
318  62  100
318  62  140
318  62  197
318  62  278
318  62  391
318  62  550
318  62  774
318  62  1089
318  62  1532
318  62  2155
318  62  3032
318  62  4265
318  62  5999
318  77  100
318  77  140
318  77  197
318  77  278
318  77  391
318  77  550
318  77  774
318  77  1089
318  77  1532
318  77  2155
318  77  3032
318  77  4265
318  77  5999
318  92  100
318  92  140
318  92  197
318  92  278
318  92  391
318  92  550
318  92  774
318  92  1089
318  92  1532
318  92  2155
318  92  3032
318  92  4265
318  92  5999
318  107  100
318  107  140
318  107  197
318  107  278
318  107  391
318  107  550
318  107  774
318  107  1089
318  107  1532
318  107  2155
318  107  3032
318  107  4265
318  107  5999
318  125  100
318  125  140
318  125  197
318  125  278
318  125  391
318  125  550
318  125  774
318  125  1089
318  125  1532
318  125  2155
318  125  3032
318  125  4265
318  125  5999
318  146  100
318  146  140
318  146  197
318  146  278
318  146  391
318  146  550
318  146  774
318  146  1089
318  146  1532
318  146  2155
318  146  3032
318  146  4265
318  146  5999
318  171  100
318  171  140
318  171  197
318  171  278
318  171  391
318  171  550
318  171  774
318  171  1089
318  171  1532
318  171  2155
318  171  3032
318  171  4265
318  171  5999
318  199  100
318  199  140
318  199  197
318  199  278
318  199  391
318  199  550
318  199  774
318  199  1089
318  199  1532
318  199  2155
318  199  3032
318  199  4265
318  199  5999
318  233  100
318  233  140
318  233  197
318  233  278
318  233  391
318  233  550
318  233  774
318  233  1089
318  233  1532
318  233  2155
318  233  3032
318  233  4265
318  233  5999
318  272  100
318  272  140
318  272  197
318  272  278
318  272  391
318  272  550
318  272  774
318  272  1089
318  272  1532
318  272  2155
318  272  3032
318  272  4265
318  272  5999
318  318  100
318  318  140
318  318  197
318  318  278
318  318  391
318  318  550
318  318  774
318  318  1089
318  318  1532
318  318  2155
318  318  3032
318  318  4265
318  318  5999
318  1500  100
318  1500  140
318  1500  197
318  1500  278
318  1500  391
318  1500  550
318  1500  774
318  1500  1089
318  1500  1532
318  1500  2155
318  1500  3032
318  1500  4265
318  1500  5999
371  0  100
371  0  140
371  0  197
371  0  278
371  0  391
371  0  550
371  0  774
371  0  1089
371  0  1532
371  0  2155
371  0  3032
371  0  4265
371  0  5999
371  15  100
371  15  140
371  15  197
371  15  278
371  15  391
371  15  550
371  15  774
371  15  1089
371  15  1532
371  15  2155
371  15  3032
371  15  4265
371  15  5999
371  30  100
371  30  140
371  30  197
371  30  278
371  30  391
371  30  550
371  30  774
371  30  1089
371  30  1532
371  30  2155
371  30  3032
371  30  4265
371  30  5999
371  46  100
371  46  140
371  46  197
371  46  278
371  46  391
371  46  550
371  46  774
371  46  1089
371  46  1532
371  46  2155
371  46  3032
371  46  4265
371  46  5999
371  62  100
371  62  140
371  62  197
371  62  278
371  62  391
371  62  550
371  62  774
371  62  1089
371  62  1532
371  62  2155
371  62  3032
371  62  4265
371  62  5999
371  77  100
371  77  140
371  77  197
371  77  278
371  77  391
371  77  550
371  77  774
371  77  1089
371  77  1532
371  77  2155
371  77  3032
371  77  4265
371  77  5999
371  92  100
371  92  140
371  92  197
371  92  278
371  92  391
371  92  550
371  92  774
371  92  1089
371  92  1532
371  92  2155
371  92  3032
371  92  4265
371  92  5999
371  107  100
371  107  140
371  107  197
371  107  278
371  107  391
371  107  550
371  107  774
371  107  1089
371  107  1532
371  107  2155
371  107  3032
371  107  4265
371  107  5999
371  125  100
371  125  140
371  125  197
371  125  278
371  125  391
371  125  550
371  125  774
371  125  1089
371  125  1532
371  125  2155
371  125  3032
371  125  4265
371  125  5999
371  146  100
371  146  140
371  146  197
371  146  278
371  146  391
371  146  550
371  146  774
371  146  1089
371  146  1532
371  146  2155
371  146  3032
371  146  4265
371  146  5999
371  171  100
371  171  140
371  171  197
371  171  278
371  171  391
371  171  550
371  171  774
371  171  1089
371  171  1532
371  171  2155
371  171  3032
371  171  4265
371  171  5999
371  199  100
371  199  140
371  199  197
371  199  278
371  199  391
371  199  550
371  199  774
371  199  1089
371  199  1532
371  199  2155
371  199  3032
371  199  4265
371  199  5999
371  233  100
371  233  140
371  233  197
371  233  278
371  233  391
371  233  550
371  233  774
371  233  1089
371  233  1532
371  233  2155
371  233  3032
371  233  4265
371  233  5999
371  272  100
371  272  140
371  272  197
371  272  278
371  272  391
371  272  550
371  272  774
371  272  1089
371  272  1532
371  272  2155
371  272  3032
371  272  4265
371  272  5999
371  318  100
371  318  140
371  318  197
371  318  278
371  318  391
371  318  550
371  318  774
371  318  1089
371  318  1532
371  318  2155
371  318  3032
371  318  4265
371  318  5999
371  371  100
371  371  140
371  371  197
371  371  278
371  371  391
371  371  550
371  371  774
371  371  1089
371  371  1532
371  371  2155
371  371  3032
371  371  4265
371  371  5999
371  1500  100
371  1500  140
371  1500  197
371  1500  278
371  1500  391
371  1500  550
371  1500  774
371  1500  1089
371  1500  1532
371  1500  2155
371  1500  3032
371  1500  4265
371  1500  5999
433  0  100
433  0  140
433  0  197
433  0  278
433  0  391
433  0  550
433  0  774
433  0  1089
433  0  1532
433  0  2155
433  0  3032
433  0  4265
433  0  5999
433  15  100
433  15  140
433  15  197
433  15  278
433  15  391
433  15  550
433  15  774
433  15  1089
433  15  1532
433  15  2155
433  15  3032
433  15  4265
433  15  5999
433  30  100
433  30  140
433  30  197
433  30  278
433  30  391
433  30  550
433  30  774
433  30  1089
433  30  1532
433  30  2155
433  30  3032
433  30  4265
433  30  5999
433  46  100
433  46  140
433  46  197
433  46  278
433  46  391
433  46  550
433  46  774
433  46  1089
433  46  1532
433  46  2155
433  46  3032
433  46  4265
433  46  5999
433  62  100
433  62  140
433  62  197
433  62  278
433  62  391
433  62  550
433  62  774
433  62  1089
433  62  1532
433  62  2155
433  62  3032
433  62  4265
433  62  5999
433  77  100
433  77  140
433  77  197
433  77  278
433  77  391
433  77  550
433  77  774
433  77  1089
433  77  1532
433  77  2155
433  77  3032
433  77  4265
433  77  5999
433  92  100
433  92  140
433  92  197
433  92  278
433  92  391
433  92  550
433  92  774
433  92  1089
433  92  1532
433  92  2155
433  92  3032
433  92  4265
433  92  5999
433  107  100
433  107  140
433  107  197
433  107  278
433  107  391
433  107  550
433  107  774
433  107  1089
433  107  1532
433  107  2155
433  107  3032
433  107  4265
433  107  5999
433  125  100
433  125  140
433  125  197
433  125  278
433  125  391
433  125  550
433  125  774
433  125  1089
433  125  1532
433  125  2155
433  125  3032
433  125  4265
433  125  5999
433  146  100
433  146  140
433  146  197
433  146  278
433  146  391
433  146  550
433  146  774
433  146  1089
433  146  1532
433  146  2155
433  146  3032
433  146  4265
433  146  5999
433  171  100
433  171  140
433  171  197
433  171  278
433  171  391
433  171  550
433  171  774
433  171  1089
433  171  1532
433  171  2155
433  171  3032
433  171  4265
433  171  5999
433  199  100
433  199  140
433  199  197
433  199  278
433  199  391
433  199  550
433  199  774
433  199  1089
433  199  1532
433  199  2155
433  199  3032
433  199  4265
433  199  5999
433  233  100
433  233  140
433  233  197
433  233  278
433  233  391
433  233  550
433  233  774
433  233  1089
433  233  1532
433  233  2155
433  233  3032
433  233  4265
433  233  5999
433  272  100
433  272  140
433  272  197
433  272  278
433  272  391
433  272  550
433  272  774
433  272  1089
433  272  1532
433  272  2155
433  272  3032
433  272  4265
433  272  5999
433  318  100
433  318  140
433  318  197
433  318  278
433  318  391
433  318  550
433  318  774
433  318  1089
433  318  1532
433  318  2155
433  318  3032
433  318  4265
433  318  5999
433  371  100
433  371  140
433  371  197
433  371  278
433  371  391
433  371  550
433  371  774
433  371  1089
433  371  1532
433  371  2155
433  371  3032
433  371  4265
433  371  5999
433  433  100
433  433  140
433  433  197
433  433  278
433  433  391
433  433  550
433  433  774
433  433  1089
433  433  1532
433  433  2155
433  433  3032
433  433  4265
433  433  5999
433  1500  100
433  1500  140
433  1500  197
433  1500  278
433  1500  391
433  1500  550
433  1500  774
433  1500  1089
433  1500  1532
433  1500  2155
433  1500  3032
433  1500  4265
433  1500  5999
506  0  100
506  0  140
506  0  197
506  0  278
506  0  391
506  0  550
506  0  774
506  0  1089
506  0  1532
506  0  2155
506  0  3032
506  0  4265
506  0  5999
506  15  100
506  15  140
506  15  197
506  15  278
506  15  391
506  15  550
506  15  774
506  15  1089
506  15  1532
506  15  2155
506  15  3032
506  15  4265
506  15  5999
506  30  100
506  30  140
506  30  197
506  30  278
506  30  391
506  30  550
506  30  774
506  30  1089
506  30  1532
506  30  2155
506  30  3032
506  30  4265
506  30  5999
506  46  100
506  46  140
506  46  197
506  46  278
506  46  391
506  46  550
506  46  774
506  46  1089
506  46  1532
506  46  2155
506  46  3032
506  46  4265
506  46  5999
506  62  100
506  62  140
506  62  197
506  62  278
506  62  391
506  62  550
506  62  774
506  62  1089
506  62  1532
506  62  2155
506  62  3032
506  62  4265
506  62  5999
506  77  100
506  77  140
506  77  197
506  77  278
506  77  391
506  77  550
506  77  774
506  77  1089
506  77  1532
506  77  2155
506  77  3032
506  77  4265
506  77  5999
